qa_id,question,expected_answer,source_text,target_text,method,split,persona,corpus,sampling_regime,source_passage_pid,target_passage_pid,source_doc_id,target_doc_id,source_passage_label,target_passage_label,reference_text,reference_type,ReferenceText,ReferenceType,annotation_id,original_item_id,source_path,q_understandable,passage_relevance,explicit_citation,comment
cf8dd636cd9dd2cb,"When an Authorised Person wants to treat the netting of an on balance sheet Exposure against an offsetting on balance sheet item as eligible, what conditions must it satisfy regarding the netting agreement and its legal enforceability and documentation, and what additional prerequisite must be met before it may recognise that netting as eligible?","An Authorised Person may recognise as eligible the netting of an on balance sheet Exposure against an offsetting on balance sheet item only where the related Netting agreement meets the specified condition that governs eligibility [#SRC:6446b9df-ac01-4d04-bb14-029e92f0b3f7]. In addition, for the Authorised Person to recognise an on balance sheet Netting agreement, it must ensure a set of operational and legal conditions are satisfied: the asset and liability must be owing between the Authorised Person and the same Counterparty; netting must be performed consistently with the Authorised Person’s legal rights; a legal right of set off must exist; the agreement must not include a Walkaway Clause; and the netting must be effective and enforceable upon default, bankruptcy, liquidation, or similar circumstances affecting either party. The Authorised Person must also monitor, control, and manage the positions on a net basis and monitor and control roll off Exposure where there is a Maturity Mismatch. Finally, it must hold, for each relevant jurisdiction, a written and reasoned legal opinion from an appropriately qualified external legal adviser, confirming the key legal requirements and kept under review to remain current [#TGT:f3f3a9ac-35d6-4ee0-9390-c8543c3da4cf].",An Authorised Person may recognise as eligible the Netting of an on balance sheet Exposure against an offsetting on balance sheet item if the related Netting agreement meets the condition in Rule 4.13.19.,"On balance sheet Netting. For an Authorised Person to recognise an on balance sheet Netting agreement for the purposes of Rule 4.13.17, all of the following conditions must be satisfied:
(1)	(a)	both the on balance sheet Exposure (asset) and the offsetting on balance sheet item (liability) are owing between the Authorised Person and the same Counterparty;
(b)	the Authorised Person nets the on balance sheet Exposure (asset) and the offsetting on balance sheet item (liability) in a way that is consistent with its legal rights against the Counterparty;
(c)	a legal right of set off exists;
(d)	the agreement between the Authorised Person and the Counterparty does not contain a Walkaway Clause;
(e)	the Netting provided for in the agreement between the Authorised Person and the Counterparty is effective and enforceable in the event of default, bankruptcy, liquidation or other similar circumstances affecting either the Counterparty or the Authorised Person;
(f)	the on balance sheet Exposure (asset) and the offsetting on balance sheet item (liability) are monitored, controlled and managed on a net basis; and
(g)	the potential for roll off Exposure is monitored and controlled where there is a Maturity Mismatch; and
(2)	it has, in respect of each relevant jurisdiction, a written and reasoned legal opinion which:
(a)	has been provided by an external source of legal advice of appropriate professional standing;
(b)	confirms that the requirements of (1)(a) (e) are met for all relevant jurisdictions; and
(c)	is kept under review to ensure that it remains correct and up to date in the event of changes to the relevant laws.",SCHEMA,,professional,ADGM,hard_enriched,6446b9df-ac01-4d04-bb14-029e92f0b3f7,f3f3a9ac-35d6-4ee0-9390-c8543c3da4cf,,,4.13.17.(1),4.13.19,,,,,HV0093,cf8dd636cd9dd2cb,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
deea83499d67e2c9,"A Mining Reporting Entity is expected to follow the non-mandatory parts of a Mining Reporting Standard. If its disclosure does not meet one of those non-mandatory requirements, what does it have to say in the disclosure?","The Regulator expects a Mining Reporting Entity to fully comply with all non-mandatory requirements set out in a Mining Reporting Standard, alongside the requirement to fully comply with all binding requirements in that Standard [#SRC:b8235755-7447-4ae5-b3dc-8cb14109c124]. If the Mining Reporting Entity’s disclosure nevertheless does not meet a non-mandatory requirement contained in the relevant Mining Reporting Standard, the entity must address that gap directly in the disclosure. Specifically, it must include a statement that explains (1) how the disclosure differs from the non-mandatory requirement and (2) why it differs, so the departure is clear and justified to the reader [#TGT:211edfe0-af57-41c8-84ca-814e1af3de0f]. In practice, this means the entity should not treat non-mandatory requirements as “ignore if inconvenient”; it should either comply fully with them as expected, or, where it does not, provide a transparent explanation within the disclosure itself describing the nature of the difference and the reasons for taking that approach.","Rule 11.2.1(1) requires a Mining Reporting Entity to fully comply with all binding requirements set out in a Mining Reporting Standard. The Regulator also expects a Mining Reporting Entity to fully comply with all non-mandatory requirements set out in a Mining Reporting Standard, including, for example, Table 1 of the JORC Code or SAMREC Code, or explain its non-compliance in accordance with Rule 11.2.2.","Requirements for all disclosures. Where a disclosure by a Mining Reporting Entity does not meet a non-mandatory requirement contained in a Mining Reporting Standard, the Mining Reporting Entity must provide in its disclosure a statement as to how and why its disclosure differs from the non-mandatory requirement contained in the relevant Mining Reporting Standard.",SCHEMA,,basic,ADGM,hard_enriched,b8235755-7447-4ae5-b3dc-8cb14109c124,211edfe0-af57-41c8-84ca-814e1af3de0f,,,11.2.2.Guidance,11.2.2,,,,,HV0094,deea83499d67e2c9,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
c354f4a6a30cbac7,"If an Authorised Person doing Virtual Asset regulated activities must follow the same capital approach as a Recognised Investment Exchange, what form must the Authorised Person’s regulatory capital be in, and how much capital does a Recognised Investment Exchange have to hold (including any extra buffer the Regulator can change)?","For an Authorised Person engaged in regulated activities in relation to Virtual Assets, the regulatory capital requirement is linked to the requirements that a Recognised Investment Exchange must meet, and the regulatory capital held by the Authorised Person must be in fiat form [#SRC:9795daec-7cae-4276-a676-296830fc723d]. Separately, a Recognised Investment Exchange has a clear obligation to hold capital based on its operational expenses: it shall hold an amount equal to 6 months’ operational expenses, and it shall also hold an additional buffer amount of up to a further 6 months’ operational expenses unless the Regulator directs otherwise [#TGT:1f2f00c6-1680-4516-adc8-b360f33ebe96]. Putting these together, the Authorised Person must ensure its regulatory capital is held in the required form (fiat) while aligning its capital approach to the Recognised Investment Exchange standard, and the Recognised Investment Exchange must maintain both the baseline 6-month operational-expense capital and, unless changed by the Regulator, an additional buffer of up to another 6 months’ operational expenses [#SRC:9795daec-7cae-4276-a676-296830fc723d] [#TGT:1f2f00c6-1680-4516-adc8-b360f33ebe96].","REGULATORY REQUIREMENTS FOR AUTHORISED PERSONS ENGAGED IN REGULATED ACTIVITIES IN RELATION TO VIRTUAL ASSETS
Capital Requirements
Given the nature of, and the risks associated with Virtual Assets, COBS Rule 17.3 requires an Authorised Person to hold regulatory capital in a manner consistent with MIR Rule 3.2.1 (being the requirements that a Recognised Investment Exchange must meet). Pursuant to these Rules, regulatory capital held by an Authorised Person must be in fiat form.","A Recognised Investment Exchange shall hold the following capital:
(a)	an amount equal to 6 months' operational expenses; plus
(b)	unless the Regulator directs otherwise, an additional buffer amount of up to a further 6 months' operational expenses.",SCHEMA,,basic,ADGM,hard_enriched,9795daec-7cae-4276-a676-296830fc723d,1f2f00c6-1680-4516-adc8-b360f33ebe96,,,31),3.2.1,,,,,HV0095,c354f4a6a30cbac7,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
ab28308168b764d1,"If an RIE or MTF has to put in place arrangements that make sure parties’ rights and liabilities from trades on its platform are settled on time, when does engaging a Recognised Clearing House or a Remote Clearing House count as enough to meet that requirement, and what restriction is stated for Remote Clearing Houses in Digital Securities?","For an RIE or MTF, the core obligation is to have satisfactory arrangements that secure the timely discharge of the rights and liabilities of the parties to transactions taking place on its platform [#SRC:54798d14-a849-4384-81d3-79f14fca8fd4]. The paired definition explains how that obligation can be met in a streamlined way: if the RIE or MTF engages a Recognised Clearing House or a Remote Clearing House, that engagement is treated as sufficient to satisfy the requirement, i.e., it is deemed to meet the arrangements standard for timely discharge [#TGT:9217cc24-dbcc-43e5-8884-f398ee26b820]. At the same time, the source passage adds an important constraint for Digital Securities: it notes the FSRA’s position that it will not permit Remote Clearing Houses for this purpose in the Digital Securities context [#SRC:54798d14-a849-4384-81d3-79f14fca8fd4]. So, although the deemed-sufficient concept includes both types of clearing house in general terms [#TGT:9217cc24-dbcc-43e5-8884-f398ee26b820], an RIE or MTF dealing with Digital Securities should not plan to rely on a Remote Clearing House and should instead look to engagement of a Recognised Clearing House to satisfy the timely-discharge arrangements obligation [#SRC:54798d14-a849-4384-81d3-79f14fca8fd4].","DIGITAL SECURITIES SETTLEMENT
Digital Settlement Facilities (DSFs)
Pursuant to MIR Rule 3.8.1, RIEs or MTFs are required to have satisfactory arrangements for securing the timely discharge of the rights and liabilities of the parties to transactions taking place on its platform.   MIR Rule 3.8.2 normally allows for a RCH or Remote Clearing House (noting the FSRA’s position that it will not permit Remote Clearing Houses for this purpose in the context of Digital Securities) to be deemed as sufficient for the purposes of satisfying MIR Rule 3.8.1.",The engagement of a Recognised Clearing House or Remote Clearing House will be deemed sufficient to satisfy Rule 3.8.1.,SCHEMA,,basic,ADGM,hard_enriched,54798d14-a849-4384-81d3-79f14fca8fd4,9217cc24-dbcc-43e5-8884-f398ee26b820,,,56),3.8.2,,,,,HV0096,ab28308168b764d1,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
0bddd684a5a6da69,"When an Authorised Person is determining the credit risk weight to be used for Credit Risk Exposures based on credit assessments, what procedure must it follow to calculate risk-weighted assets for those exposures, and how does that procedure connect the exposure value to the credit risk weight used in the calculation?","Where credit assessments are used for the purpose of determining the credit risk weight for Credit Risk Exposures, the Authorised Person must apply the prescribed risk‑weighted assets calculation process for those Credit Risk Exposures [#SRC:dced9cf2-78fe-480a-9b65-4bff40564d27]. Specifically, to calculate its RWA for CR Exposures, it must first determine the Exposure value (E) for each on‑balance sheet and off‑balance sheet asset using the applicable exposure measurement methodology and recognising the effects of any applicable credit risk mitigation. It must then categorise each Exposure under the relevant rules, and allocate an applicable Credit Quality Grade and risk weight for that Exposure under the relevant rules. The Authorised Person must calculate the RWA amount for each CR Exposure using the formula RWA(CR) = E × CRW, where CRW is the applicable risk weight determined through the categorisation and credit quality grade/risk weight allocation steps. Finally, it must aggregate the results by adding the RWA amounts calculated for all of its CR Exposures to arrive at total RWA for CR Exposures [#TGT:5c99a9f9-b97d-4f45-834a-0562c13cf368].",This Section governs credit assessments of Exposures for the purpose of determining the CRW for Credit Risk (CR) Exposures as provided in Rule 4.8.3 and for securitisation (SE) Exposures as provided in Rule 4.8.4.,"Calculation of RWA for Credit Risk Exposures (CR Exposures). To calculate its RWA for CR Exposures, an Authorised Person must:
(a)	calculate the value of the Exposure (represented as ""E"") for every on-balance sheet and every off balance sheet asset in accordance with the Exposure measurement methodology specified in Section 4.9 and recognising the effects of any applicable CRM;
(b)	categorise that Exposure in accordance with the Rules in Section 4.10;
(c)	allocate an applicable Credit Quality Grade and risk weight for that Exposure in accordance with the Rules in Section 4.11 and 4.12;
(d)	calculate the RWA amount for that Exposure using the following formula: RWA(CR) = E x CRW
where:
(i)	""RWA(CR)"" refers to the risk weighted Exposure amount for that CR Exposure;
(ii)	""E"" refers to the Exposure value or amount, for that CR Exposure; and
(iii)	""CRW"" refers to the applicable risk weight for that CR Exposure determined in accordance with (b) and (c); and
(e)	add the RWA amounts calculated in accordance with (d) for all its CR Exposures.",SCHEMA,,professional,ADGM,hard_enriched,dced9cf2-78fe-480a-9b65-4bff40564d27,5c99a9f9-b97d-4f45-834a-0562c13cf368,,,4.11.Guidance,4.8.3,,,,,HV0097,0bddd684a5a6da69,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
bb24724bb265896b,"When an Authorised Person engaged in regulated activities in relation to Virtual Assets aligns its regulatory capital approach to the requirements that apply to a Recognised Investment Exchange, what form must that regulatory capital take, and what minimum capital amounts must a Recognised Investment Exchange hold (including any buffer that may be varied by the Regulator)?","An Authorised Person engaged in regulated activities in relation to Virtual Assets must hold its regulatory capital in a manner consistent with the requirements that a Recognised Investment Exchange must meet, and—under those requirements—the regulatory capital held by the Authorised Person must be in fiat form [#SRC:9795daec-7cae-4276-a676-296830fc723d]. In parallel, the Recognised Investment Exchange is subject to a specific capital holding obligation: it shall hold capital equal to 6 months’ operational expenses, and it shall also hold an additional buffer amount of up to a further 6 months’ operational expenses unless the Regulator directs otherwise [#TGT:1f2f00c6-1680-4516-adc8-b360f33ebe96]. Read together, the framework ties the Authorised Person’s regulatory capital approach to the Recognised Investment Exchange capital standard while also imposing a distinct form requirement on the Authorised Person (fiat), and it defines the Recognised Investment Exchange’s baseline and potential buffer capital amounts, with the buffer subject to direction by the Regulator [#SRC:9795daec-7cae-4276-a676-296830fc723d] [#TGT:1f2f00c6-1680-4516-adc8-b360f33ebe96].","REGULATORY REQUIREMENTS FOR AUTHORISED PERSONS ENGAGED IN REGULATED ACTIVITIES IN RELATION TO VIRTUAL ASSETS
Capital Requirements
Given the nature of, and the risks associated with Virtual Assets, COBS Rule 17.3 requires an Authorised Person to hold regulatory capital in a manner consistent with MIR Rule 3.2.1 (being the requirements that a Recognised Investment Exchange must meet). Pursuant to these Rules, regulatory capital held by an Authorised Person must be in fiat form.","A Recognised Investment Exchange shall hold the following capital:
(a)	an amount equal to 6 months' operational expenses; plus
(b)	unless the Regulator directs otherwise, an additional buffer amount of up to a further 6 months' operational expenses.",SCHEMA,,professional,ADGM,hard_enriched,9795daec-7cae-4276-a676-296830fc723d,1f2f00c6-1680-4516-adc8-b360f33ebe96,,,31),3.2.1,,,,,HV0098,bb24724bb265896b,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
893586bb931cb773,"If the Regulator thinks a Listed Entity being admitted to the Official List needs quarterly cash reports (for example, because it is admitted under the assets eligibility test, has less than three years of audited financial statements, or is a cash-box), what does the Reporting Entity have to do each quarter when the Regulator also requires quarterly reporting as a condition of admission or because it classifies the Reporting Entity as a Mining Exploration Reporting Entity or a Petroleum Exploration Reporting Entity?","If the Regulator generally expects quarterly cash reporting because the Listed Entity being admitted to the Official List is admitted under the assets eligibility test, has less than three years of audited financial statements, or is otherwise considered to need quarterly cash reports (including where the admission is of a cash-box), that sets the circumstances in which the Regulator may impose a quarterly reporting requirement on the Reporting Entity [#SRC:ef54c7e6-d860-4e8b-aed8-ddcd2cbacab8]. When the Regulator then actually triggers that requirement—by making it a condition of admission to the Official List, by classifying the Reporting Entity as a Mining Exploration Reporting Entity or a Petroleum Exploration Reporting Entity, or by otherwise requiring quarterly reporting—the Reporting Entity must complete MKT Form 10-1 on a quarterly basis [#TGT:67e6fb61-6313-4d10-b3bb-b9b99d81cb75]. In other words, the “quarterly cash reports” expectation described in the circumstances above is met, when required by the Regulator, through the concrete action of completing MKT Form 10-1 every quarter. The key is that the quarterly obligation applies only when the Regulator requires it in one of the specified ways, and then it must be done quarterly.","The Regulator will generally require a Reporting Entity to comply with Rule 10.1.3B(1)(i) in circumstances where the Listed Entity with Securities being admitted to the Official List is admitted under the assets eligibility test (see Rule 2.3.16), has less than three years of audited financial statements as prescribed in Rule 2.3.2(1), or is considered by the Regulator, for other reasons, to require quarterly cash reports, such as the admission of a cash-box.","A Reporting Entity must complete MKT Form 10-1 on a quarterly basis if the Regulator:
(a)	requires it as a condition of admission to the Official List pursuant to section 52(1)(b) of the FSMR;
(b)	classifies the Reporting Entity as a Mining Exploration Reporting Entity or a Petroleum Exploration Reporting Entity; or
(c)	requires it pursuant to section 84 of the FSMR.",SCHEMA,,basic,ADGM,hard_enriched,ef54c7e6-d860-4e8b-aed8-ddcd2cbacab8,67e6fb61-6313-4d10-b3bb-b9b99d81cb75,,,10.1.3B.(1).Guidance.1.,10.1.3B.(1),,,,,HV0099,893586bb931cb773,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
57dadba191a2b41c,"When Securities are Exempt Securities and are being admitted to trading on a Recognised Investment Exchange, is a person still prohibited from having those Securities admitted unless there is an Approved Prospectus, or does the prohibition not apply (subject to any stated requirement)?","A person is generally prohibited from having Securities admitted to trading on a Recognised Investment Exchange unless there is an Approved Prospectus in relation to the relevant Securities [#TGT:82ade9b4-bba4-449c-815c-32d6ef292b54]. However, where the admission to trading on a Recognised Investment Exchange concerns Securities that are Exempt Securities, the stated prohibition does not apply, provided the admission is subject to the specified requirement referenced for that exemption framework [#SRC:f70272ac-30bf-4e62-92d7-8b863f75cdf9]. In practical compliance terms, this means you must first determine whether the Securities qualify as Exempt Securities for the purpose of admission to trading, and then ensure the admission is conducted in accordance with the applicable requirement tied to that exemption. If the Securities are not Exempt Securities (or the relevant requirement is not met), the default position remains that the person must not proceed with admission to trading on the Recognised Investment Exchange without an Approved Prospectus for the relevant Securities [#TGT:82ade9b4-bba4-449c-815c-32d6ef292b54].","The prohibition in section 61(1) of the FSMR does not apply, subject to the requirement in Rule 4.4.2, to the admission to trading on a Recognised Investment Exchange of Securities that are Exempt Securities under Rule 4.4.1.","A person shall not, subject to subsection ‎(3)—
(a)	make an Offer of Securities in the Abu Dhabi Global Market; or
(b)	have Securities admitted to trading on a Recognised Investment Exchange;
unless there is an Approved Prospectus in relation to the relevant Securities.",SCHEMA,,professional,ADGM,hard_enriched,f70272ac-30bf-4e62-92d7-8b863f75cdf9,82ade9b4-bba4-449c-815c-32d6ef292b54,,,4.4.Guidance.2.,Part 6.Chapter 1.61.(1),,,,,HV0100,57dadba191a2b41c,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,,,,
d0307902f53d75e0,"When including data from related undertakings linked by a common management relationship on a proportional-share basis, how must intra-group transactions be treated in the data used to calculate consolidated group own funds?","In calculating consolidated group own funds, the data used must be adjusted so that it excludes the effects of intra-group transactions, even where the data being brought in relates to related undertakings connected through a common management relationship and is included on a proportional-share basis. [#SRC:907d8b8e4af834c2] Specifically, where data of related undertakings linked by a common management relationship is included using the proportional share approach (and included in line with the applicable inclusion approaches referenced for such data), that inclusion does not remove the need to ensure the underlying data is net of intra-group transactions for the consolidated own-funds calculation. [#TGT:477b207547388eb5] Accordingly, the compliance outcome is that proportional-share inclusion determines how much of the related undertaking’s data is brought into the consolidation, while the netting requirement determines how that data must be presented for the consolidated group own-funds calculation—i.e., after removing intra-group transaction effects from the relevant data inputs. [#SRC:907d8b8e4af834c2] [#TGT:477b207547388eb5]","For the purposes of the calculation of the consolidated group own funds , the data referred to in 11.1A and 11.1B shall be net of any intra-group transaction .","Notwithstanding point (4) of 11.1A data of related undertakings linked by a common management relationship shall be included in accordance with points (1), (3), (4), (5) or (6) of 11.1A on the basis of the proportional share as referred to in Chapter 8 .",DPEL,,professional,UKFIN,mixed_difficulty,907d8b8e4af834c2,477b207547388eb5,,,907d8b8e4af834c2,477b207547388eb5,,,,,HV0101,d0307902f53d75e0,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-UKFIN-ALL/final.jsonl,,,,
d2f7d3287e9cb100,"If a derivative has several important risk drivers, when do you map it to one risk category versus several, and what do you need to be ready to show the competent authorities about the hedging sets for those categories?","You need to (1) map the derivative to the right risk category or categories based on its material risk drivers, and (2) be able to provide specific hedging-set information by risk category if the competent authorities ask. [#SRC:83d0ae2a5dfdf3ce] If all the material risk drivers for the derivative fall in the same risk category, you map the transaction only once to that category, using the most material risk driver as the basis. [#TGT:28d975e9bccdd9ad] If the material risk drivers fall into different risk categories, you map the transaction once to each risk category where it has at least one material risk driver, and you use the most material risk driver within each category for that mapping. [#TGT:28d975e9bccdd9ad] After hedging sets are established for each risk category, you must be able to provide, on request: how many hedging sets exist in each risk category; the primary or most material risk driver for the relevant transactions (or, where applicable, the pair of risk drivers for each hedging set); and how many transactions are in each hedging set. [#SRC:83d0ae2a5dfdf3ce]","Institutions shall make available upon request by the competent authorities the number of hedging sets established in accordance with paragraph 2 of this Article for each risk category, with the primary risk driver, or the most material risk driver in the given risk category for transactions referred to in Article 277(3) , or the pair of risk drivers of each of those hedging sets and with the number of transactions in each of those hedging sets .","By way of derogation from paragraph 2 , institutions shall map derivative transactions that have more than one material risk driver to more than one risk category. Where all the material risk drivers of one of those transactions belong to the same risk category, institutions shall only be required to map that transaction once to that risk category on the basis of the most material of those risk drivers. Where the material risk drivers of one of those transactions belong to different risk categories, institutions shall map that transaction once to each risk category for which the transaction has at least one material risk driver, on the basis of the most material of the risk drivers in that risk category.",DPEL,,basic,UKFIN,mixed_difficulty,83d0ae2a5dfdf3ce,28d975e9bccdd9ad,,,83d0ae2a5dfdf3ce,28d975e9bccdd9ad,,,,,HV0102,d2f7d3287e9cb100,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-UKFIN-ALL/final.jsonl,,,,
9f6a43f2eec1dad8,"When a firm is maintaining the transitional measure on technical provisions over the transitional period, under what circumstances may it recalculate the measure more frequently than the standard interval, and where is the PRA’s clarification on the recalculation process made available online?","A firm may recalculate the transitional measure on technical provisions (TMTP) on a regular cycle of every 24 months, but it can do so more often if the firm’s risk profile has materially changed; this reflects the Directive approach that is described as being transposed into HM Treasury’s Solvency 2 Regulations 2015 and is the baseline against which the PRA sets its expectations for maintaining TMTP over the transitional period and handling recalculations. [#SRC:f12971ae475fa040] The PRA’s clarification is provided through a supervisory statement intended to explain the PRA’s expectations on maintaining TMTP and the recalculation process, and the online location for the November 2016 update to that supervisory statement is the Bank of England PRA webpage at www.bankofengland.co.uk/pra/Pages/publications/ss/2016/ss1715update.aspx. [#TGT:8db537fa9d23cb87] In practice, to align with these expectations, the firm should treat the 24‑month interval as the default recalculation cadence while being prepared to justify a more frequent recalculation by demonstrating that a material change in its risk profile has occurred, and it should consult the referenced online supervisory statement update for the PRA’s clarifications on process and maintenance over the transitional period. [#SRC:f12971ae475fa040] [#TGT:8db537fa9d23cb87]","The Solvency II Directive allows for a recalculation of the transitional measure on technical provisions (TMTP) 1 every 24 months, or more frequently where the risk profile of the firm has materially changed. These Directive provisions have been transposed by HM Treasury’s Solvency 2 Regulations 2015 (2015/575) (see Regulation 54) 2 . The purpose of this supervisory statement is to provide clarity with respect to the PRA’s expectations as to how the TMTP should be maintained over the transitional period and the process for recalculations of the TMTP. It should be read alongside Regulation 54 of the Solvency 2 Regulations 2015, the Transitional Measures Part of the PRA Rulebook and the Supervisory Statement 17/15 ‘Solvency II: transitional measures on risk-free interest rates and technical provisions’ 3 .",3. November 2016: www.bankofengland.co.uk/pra/Pages/publications/ss/2016/ss1715update.aspx,DPEL,,professional,UKFIN,mixed_difficulty,f12971ae475fa040,8db537fa9d23cb87,,,f12971ae475fa040,8db537fa9d23cb87,,,,,HV0103,9f6a43f2eec1dad8,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-UKFIN-ALL/final.jsonl,,,,
05e60eb208924d28,"If the scheme’s funds once hit the target level but later fall to under two-thirds of that target, what does the FSCS have to do about levies—and how does that fit with the need to pay back any money it borrowed under the loan arrangements?","If the deposit guarantee scheme’s available financial means have reached the target level for the first time and then later fall to less than two-thirds of that target, the FSCS must impose regular DGS compensation cost levies on DGS members at a level that lets the scheme reach the target level again within six years. [#TGT:c7ca74e274b138ba] Separately, when the FSCS has borrowed amounts under the referenced borrowing arrangements, it must impose a DGS compensation costs levy on DGS members that is large enough to repay what was borrowed within a reasonable time, and it must meet the repayment deadlines in the applicable loan agreement (and the referenced related provision). [#SRC:6bd5528a11ff8d7e] Put together, the FSCS needs to set levies so they achieve both outcomes at the same time: rebuilding the scheme’s funds back to the target level within the six-year window triggered by the drop below two-thirds, while also ensuring the borrowed amounts are repaid on the loan agreement’s timetable and within a reasonable time. [#TGT:c7ca74e274b138ba] [#SRC:6bd5528a11ff8d7e]",The FSCS must impose a DGS compensation costs levy on DGS members sufficient to repay any amounts borrowed in accordance with 32.2 within a reasonable time and in accordance with repayment deadlines under the applicable loan agreement and 34.3 .,"(1) If, after the available financial means of the deposit guarantee scheme have reached the target level for the first time, the available financial means have been reduced to less than two-thirds of the target level , the FSCS must impose regular DGS compensation cost levies on DGS members at a level allowing the target level to be reached again within six years.",DPEL,,basic,UKFIN,mixed_difficulty,6bd5528a11ff8d7e,c7ca74e274b138ba,,,6bd5528a11ff8d7e,c7ca74e274b138ba,,,,,HV0104,05e60eb208924d28,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-UKFIN-ALL/final.jsonl,,,,
0245ac9fe25ebe1b,"When a firm is valuing with-profits policy liabilities, under what circumstances must it move away from a retrospective calculation and instead use a prospective calculation, and what is the required prospective valuation method for the liabilities that fall within scope?","A firm must switch from a retrospective calculation to a prospective calculation when the retrospective approach would not adequately reflect the value of the with-profits policy liabilities, or when the firm can demonstrate that using the retrospective approach is not practicable; in assessing practicability and appropriateness, the PRA expects the firm to consider the nature of its with-profits policies and whether the retrospective results would be meaningful, with whole of life policies (or other policies where a retrospective result could be negative or materially lower than a prospective value) given as examples where a prospective approach might be needed. [#SRC:681709c2b6db278a] When those circumstances apply, the firm must calculate the value of its with-profits policy liabilities on a prospective basis for the liabilities in scope (excluding future policy-related liabilities). [#TGT:4234a0c42c171b96] The prospective calculation must be performed as an aggregate across each with-profits policy, using the net present values of the expected future cash-flows specified for that purpose. [#TGT:4234a0c42c171b96]","Surplus Funds 3.2 generally requires the value of with-profits policy liabilities to be calculated on the basis of a retrospective approach set out in Surplus Funds 3.3 . However, where this approach would not adequately reflect the value of the liabilities, or the firm is able to demonstrate that this approach is not practicable, then the prospective basis for calculation in Surplus Funds 3.4 is required. The PRA expects firms to consider whether the application of the retrospective approach would be practicable given the nature of their with-profits policies and, even if possible, whether the results would be meaningful or an appropriate basis for the calculations. While each firm will need to consider its own specific circumstances, whole of life policies or other policies where the result of the retrospective calculation might be negative or significantly lower than the value calculated using the prospective approach are examples where the prospective approach might be necessary.","Where the circumstances set out in 3.2 apply, a firm must calculate the value of its with-profits policy liabilities (other than future policy-related liabilities ) on a prospective basis as the aggregate of the net present values of the following expected future cash-flows in respect of each with-profits policy :",DPEL,,professional,UKFIN,mixed_difficulty,681709c2b6db278a,4234a0c42c171b96,,,681709c2b6db278a,4234a0c42c171b96,,,,,HV0105,0245ac9fe25ebe1b,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-UKFIN-ALL/final.jsonl,,,,
a9cf7943a6f83fe5,"For a CTP operational incident, what is the timing and trigger for a critical third party to provide incident information initially versus providing further information after later developments (including when the incident is resolved), and who must receive the later updates?","A critical third party has two distinct, time-sensitive information submissions tied to different triggers: an initial submission after the incident occurs, and subsequent updates after significant changes in circumstances. The initial obligation is to submit information about the CTP operational incident as soon as practicable after the occurrence of the incident, limited to what it is aware of at the time it submits that information. [#TGT:69933824d660799f] Separately, once an initial report has been made and any intermediate incident report has already been submitted, the critical third party must provide additional information as soon as practicable after any significant change from what was previously described, including when the CTP operational incident is resolved, again limited to what it is aware of at the relevant time. [#SRC:de95dc63af31c5be] This later obligation is not just to submit more detail in the abstract; it is specifically to provide information further to what has already been disclosed, and it must be provided to both the regulators and the affected firms. [#SRC:de95dc63af31c5be] Taken together, the compliance approach is: submit incident information promptly after occurrence, then continue to update promptly when circumstances materially change (including resolution), ensuring the updates go to regulators and affected firms. [#TGT:69933824d660799f] [#SRC:de95dc63af31c5be]","A critical third party must, as soon as is practicable after any significant change in circumstances from that described in the initial report submitted under 8.1 and any intermediate incident report already submitted under this rule (including the CTP operational incident being resolved) and in so far as it is aware at the relevant time, provide the regulators and the affected firms with information further to that already disclosed in relation to the CTP operational incident , including but not limited to:","A critical third party must, as soon as is practicable after the occurrence of a CTP operational incident and in so far as it is aware at the time of submission, submit the following information about the CTP operational incident :",DPEL,,professional,UKFIN,mixed_difficulty,de95dc63af31c5be,69933824d660799f,,,de95dc63af31c5be,69933824d660799f,,,,,HV0106,a9cf7943a6f83fe5,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-UKFIN-ALL/final.jsonl,,,,
