qa_id,question,expected_answer,source_text,target_text,method,split,persona,corpus,sampling_regime,source_passage_pid,target_passage_pid,source_doc_id,target_doc_id,source_passage_label,target_passage_label,reference_text,reference_type,ReferenceText,ReferenceType,annotation_id,original_item_id,source_path,question_validity_clarity,question_fluency_naturalness,source_target_evidence_dependency,comment
5705e32a1a365390,"When the Regulator discloses Confidential Information to a criminal law enforcement agency (in the U.A.E or elsewhere) specifically to support a criminal investigation or criminal proceedings, what conditions must be met for the disclosure to be permitted, and does that scenario remain subject to the separate requirements that otherwise apply to such disclosures?","A disclosure by the Regulator of Confidential Information to a criminal law enforcement agency (whether in the U.A.E or otherwise) for the purpose of a criminal investigation or criminal proceedings is permitted where it is made to facilitate the carrying out of a Public Function and falls within the permitted disclosure bases described for such facilitation. [#TGT:c143e65b-358c-4ac8-855c-546a1c91e4d1] In particular, the disclosure may be made to a criminal law enforcement agency for that criminal-investigation/proceedings purpose as one of the listed recipient-and-purpose categories, and it must be for the purpose of assisting that recipient’s performance of its functions and powers. [#TGT:c143e65b-358c-4ac8-855c-546a1c91e4d1] Separately, where the Regulator makes this specific type of disclosure to a criminal law enforcement agency for a criminal investigation or criminal proceedings, that disclosure is expressly carved out from being subject to the additional requirements that would otherwise apply under the separate requirements referenced for disclosures made on that basis. [#SRC:3ea3d5aa-2378-40cd-ab7a-f454859a385c] Accordingly, the Regulator should frame the disclosure as facilitating a Public Function and within the criminal law enforcement agency category, while recognizing that the usual additional requirements do not apply to this particular criminal-law-enforcement disclosure scenario. [#TGT:c143e65b-358c-4ac8-855c-546a1c91e4d1] [#SRC:3ea3d5aa-2378-40cd-ab7a-f454859a385c]","Disclosure to a criminal law enforcement agency. Importantly, disclosure of Confidential Information by the Regulator to a criminal law enforcement agency, whether in the U.A.E or otherwise, for the purpose of any criminal investigation or criminal proceedings under paragraph 199(1)(b)(v) is not subject to the requirements under section 199(2).","Subject to subsection (2), the Regulator may disclose Confidential Information for the purpose of facilitating the carrying out of a Public Function where such disclosure is—
(a)	permitted or required under any enactment applicable to the Regulator, including, for the avoidance of doubt, any applicable international obligations;
(b)	made to—
(i)	the ADGM Registrar of Companies;
(ii)	a Non-Abu Dhabi Global Market Regulator;
(iii)	a governmental or regulatory authority exercising powers and performing functions relating to anti-money laundering, counter terrorist financing or sanctions compliance, whether in the Abu Dhabi Global Market or otherwise;
(iv)	a self regulatory body or organisation exercising and performing powers and functions in relation to financial services, whether in the Abu Dhabi Global Market or otherwise;
(v)	a criminal law enforcement agency, whether in the U.A.E or otherwise, for the purpose of any criminal investigation or criminal proceedings; or
(vi)	a civil law enforcement agency or body, whether in the Abu Dhabi Global Market, U.A.E or otherwise;
for the purpose of assisting the performance by any such person of its functions and powers; or
(c)	made in good faith for the purposes of the exercise of the functions and powers of the Regulator or in order to further the Regulator's objectives.",DPEL,,professional,ADGM,hard_enriched,3ea3d5aa-2378-40cd-ab7a-f454859a385c,c143e65b-358c-4ac8-855c-546a1c91e4d1,,,3.3.5,Part 16.199.(1),,,,,HV0046,5705e32a1a365390,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
44f10b5136e2eacc,"When a Petroleum Reporting Entity identifies new material estimates of Prospective Resources, Contingent Resources or Petroleum Reserves that have not previously been disclosed and must disclose them immediately, what specific content must be included in that disclosure, including how the entity should address permits/licences, the new data, the effect on estimates, and any updates to previously disclosed information?","If a Petroleum Reporting Entity has new material estimates of Prospective Resources, Contingent Resources or Petroleum Reserves that have not previously been disclosed, it must disclose those estimates immediately. [#TGT:1d41da19-7d47-42e7-baf3-28af0f6c1c12] When making that disclosure, the entity must ensure the disclosure includes several specific elements so the market can understand both the basis for the new estimates and what has changed from earlier disclosures. [#SRC:a9ffc27d-5147-4066-826f-22c25cd1e704] At a minimum, the disclosure must: (i) state the types of permits or licences the Petroleum Reporting Entity holds that relate to the estimates; (ii) explain the new data and information; (iii) explain how that new data and information has affected the estimates of Prospective Resources, Contingent Resources or Petroleum Resources; and (iv) describe any changes or additions to information the entity previously disclosed about Prospective Resources, Contingent Resources, and Petroleum Reserves. [#SRC:a9ffc27d-5147-4066-826f-22c25cd1e704] This content expectation applies in the context of the immediate disclosure obligation for new material estimates that were not previously disclosed. [#TGT:1d41da19-7d47-42e7-baf3-28af0f6c1c12]","A Petroleum Reporting Entity making a disclosure under Rule 12.6.1 must ensure the disclosure contains:
(1)	the types of permits or licences held by the Petroleum Reporting Entity relating to the estimates;
(2)	an explanation of the new data and information;
(3)	an explanation of how the new data and information has affected the estimates of Prospective Resources, Contingent Resources or Petroleum Resources; and
(4)	any changes or additions to the information previously disclosed relating to:
(a)	Prospective Resources under Rules 12.8.1(1) to 12.8.1(4);
(b)	Contingent Resources under Rules 12.10.1(1) to 12.10.1(5); and
(c)	Petroleum Reserves under Rules 12.12.1(1) to 12.12.1(7).","A Petroleum Reporting Entity must immediately disclose any new material estimates of Prospective Resources, Contingent Resources or Petroleum Reserves that have not previously been disclosed.",DPEL,,professional,ADGM,hard_enriched,a9ffc27d-5147-4066-826f-22c25cd1e704,1d41da19-7d47-42e7-baf3-28af0f6c1c12,,,12.6.2,12.6.1,,,,,HV0047,44f10b5136e2eacc,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
5da11b6862d3a3ee,"When an Issuer wants to use an MTF as the primary trading venue for Digital Securities offered and issued by way of an Exempt Offer (with membership and trading limited to non-retail clients only), what must the Issuer include in its Exempt Offer document so that the Regulator can treat those Digital Securities as Securities, and how may the Regulator impose conditions when doing so?","For an Issuer seeking admission of its Digital Securities to trading on an MTF through an Exempt Offer (in a setting where MTF participation is restricted to non-retail clients), the Issuer must ensure the Exempt Offer document contains all information that is required for that Exempt Offer so the FSRA can deem the Digital Securities to be Securities for the relevant regulatory purposes. [#SRC:1ad93605-b12d-4852-9c5f-18d8569c27a7] This means the compliance focus is on completeness of the Exempt Offer document as the prerequisite for the deeming outcome needed for MTF trading in this context. [#SRC:1ad93605-b12d-4852-9c5f-18d8569c27a7] Separately, the Regulator has an express power, via written notice, to deem an investment that is not otherwise a Security to be a Security for the purposes of the Regulations and the Rules made under them. [#TGT:95497208-1e94-4b51-8ff3-d9e77f64177c] When exercising that deeming power, the Regulator may attach any terms and conditions it considers appropriate, so the Issuer should be prepared for the deeming decision to be conditional rather than unconditional. [#TGT:95497208-1e94-4b51-8ff3-d9e77f64177c]","DIGITAL SECURITIES & TRADING VENUES
Multilateral Trading Facilities (MTFs)
MTFs may operate as a primary trading venue for Digital Securities offered and issued by way of an Exempt Offer, provided that membership and trading is limited to non-retail clients only.  As set out in paragraphs 16 and 32 of this Guidance, an Issuer wishing to make an Exempt Offer in order to have its Digital Securities admitted to trading on an MTF will need to ensure that it includes all required information in its Exempt Offer document in order to allow FSRA to deem the Digital Securities as Securities pursuant to section 58(2)(b) of FSMR.","Without limiting the generality of its powers, the Regulator may, by written notice—
(a)	exclude the application of any requirements; or
(b)	deem any investment which is not a Security to be a Security for the purposes of these Regulations and the Rules made under these Regulations;
subject to such terms and conditions as it may consider appropriate.",DPEL,,professional,ADGM,hard_enriched,1ad93605-b12d-4852-9c5f-18d8569c27a7,95497208-1e94-4b51-8ff3-d9e77f64177c,,,46),Part 6.Chapter 1.58.(2),,,,,HV0048,5da11b6862d3a3ee,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
3e2ee2e30ce215da,"For an Authorised Person conducting Investment Business, how should the Resolution Pack reflect the periodic reconciliation and counting activities required for Client Accounts held with Third Party Agents and for Safe Custody Assets (including any involvement of a Nominee Company), and what minimum frequencies apply?","An Authorised Person conducting Investment Business should ensure its Resolution Pack includes the most recent reconciliation records that evidence it is meeting the required reconciliation and counting cadence for Third Party Agent-held Client Accounts and for Safe Custody Assets. [#SRC:803ff2b9-9528-459a-b9d2-45066785e9f5] In practice, this means the pack should contain the latest reconciliations of Client Money and Client Investments, aligned to the underlying operational duties to (i) reconcile records of Client Accounts held with Third Party Agents against the Third Party Agents’ monthly statements at least every calendar month, and (ii) perform six‑monthly controls over Safe Custody Assets and related ledgers. [#SRC:803ff2b9-9528-459a-b9d2-45066785e9f5] [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] Specifically, the minimum frequencies that the reconciliation records in the pack should be capable of demonstrating are: - Monthly reconciliation of the Authorised Person’s records of Client Accounts held with Third Party Agents to the monthly statements received from those Third Party Agents. [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] - Six‑monthly physical count of all Safe Custody Assets held by the Authorised Person or its Nominee Company, reconciled back to the Authorised Person’s records. [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] - Six‑monthly reconciliation of individual Client ledger balances to the Authorised Person’s records of Safe Custody Assets balances held in Client Accounts. [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] Including the most recent reconciliations in the Resolution Pack provides the record set required for resolution readiness while reflecting these periodic control obligations. [#SRC:803ff2b9-9528-459a-b9d2-45066785e9f5]","The following records must be included in the Resolution Pack of an Authorised Person conducting Investment Business:
(a)	Rules ‎2.7.1 and ‎3.7.1(d) (records of Client classification and Client agreements);
(b)	Rules 14.6.2 and ‎15.4.3 (master lists of all Client Accounts in relation to Client Money and Client investments);
(c)	Rule ‎15.4.4 and Rule ‎15.4.5 (adequate records and Client's written permission re use of Client Investments);
(d)	Rules 14.7.1 and 14.7.4 (assessment of appropriateness of Third-Party Agent and acknowledgement by Third-Party agent in respect of Client Money); and
(e)	Rule ‎15.5.1 and 15.6.1 (assessment of appropriateness of Third Party Agent and acknowledgement by Third-Party Agent in respect of Client Investments); and
(f)	Rule 14.11.1 and ‎15.9.1 (most recent reconciliations of Client Money and Client Investments).","An Authorised Person must:
(a)	at least every calendar month, reconcile its records of Client Accounts held with Third Party Agents with monthly statements received from those Third Party Agents;
(b)	at least every six months, count all Safe Custody Assets physically held by the Authorised Person, or its Nominee Company, and reconcile the result of that count to the records of the Authorised Person; and
(c)	at least every six months, reconcile individual Client ledger balances with the Authorised Person's records of Safe Custody Assets balances held in Client Accounts.",DPEL,,professional,ADGM,hard_enriched,803ff2b9-9528-459a-b9d2-45066785e9f5,99a621ce-b3ab-4dbc-a9c7-eac1065776e6,,,16.4.1,15.9.1,,,,,HV0049,3e2ee2e30ce215da,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
387a201e22438253,"If an Authorised Person uses the FCCA and has eligible financial Collateral for an SFT that is not under a qualifying bilateral Netting agreement, what number should it use instead of E for the credit risk weighted exposure, and how should it adjust for market moves in both the exposure and the collateral?","Where the Authorised Person has taken eligible financial Collateral for an SFT and that SFT is not covered by a qualifying bilateral Netting agreement, and the Authorised Person is using the FCCA, it must calculate an adjusted exposure amount (E*) and use that E* instead of E when working out the Credit Risk weighted Exposure amount for the relevant CR Exposure. [#SRC:99f36cb9-d6c3-4b1b-a90c-5d85b901b3de] This is not optional in the described circumstances: the calculation requires substituting E* for E in the credit risk weighting step. [#SRC:99f36cb9-d6c3-4b1b-a90c-5d85b901b3de] In calculating E* under the FCCA, the Authorised Person must build in the effect of possible future market-driven changes by adjusting both the size of the Exposure to the Counterparty and the value of any Collateral received that supports that Counterparty. [#TGT:2680d877-e922-4ecb-8fc1-60f4b4c13314] The adjustments must be made using the specified methods and haircuts designed to capture those potential fluctuations in exposure and collateral values. [#TGT:2680d877-e922-4ecb-8fc1-60f4b4c13314] The result is that the credit risk weighted exposure is based on an exposure measure that already reflects market-movement risk in both legs (exposure and collateral), rather than the unadjusted E. [#SRC:99f36cb9-d6c3-4b1b-a90c-5d85b901b3de] [#TGT:2680d877-e922-4ecb-8fc1-60f4b4c13314]","Measurement of E for pre settlement Counterparty Exposures arising from SFTs. An Authorised Person which has taken eligible financial Collateral for any SFT that is not covered by a qualifying bilateral Netting agreement and using the FCCA, must calculate E* in accordance with Rules A4.3.2 to A4.3.6 in App4, and substitute E* for E when calculating the Credit Risk weighted Exposure amount for that CR Exposure under Section 4.8.","Calculation of E* for collateralised transactions other than OTC Derivative transactions and long settlement transactions. An Authorised Person using the FCCA to calculate E* must adjust both the amount of the Exposure to the Counterparty and the value of any Collateral received in support of that Counterparty to take into account possible future fluctuations in the value of either due to market movements, by using the methods and haircuts set out in Rules A4.3.6 to A4.3.29.",DPEL,,basic,ADGM,hard_enriched,99f36cb9-d6c3-4b1b-a90c-5d85b901b3de,2680d877-e922-4ecb-8fc1-60f4b4c13314,,,4.9.19,APP4.A4.3.2,,,,,HV0050,387a201e22438253,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
53c811c6ecd14a10,"If a Fund Manager tells its auditor in writing to audit the Fund’s financial statements and to produce a Fund Auditor’s Report, what must the Fund Manager make sure the Auditor says in that report about the accounting standards used, whether the statements are true and fair, whether records were properly kept, whether the Auditor got enough information, and whether the Directors’ or Fund Manager’s report matches the financial statements?","The Fund Manager has to do more than simply appoint an auditor. It must, in writing, require its auditor to conduct an audit of the Fund’s financial statements in accordance with the relevant IAASB standards and to produce a Fund Auditor’s Report on the audited financial statements [#SRC:8949f938-33e5-4393-a256-021917125579]. Then, when it is procuring the production of that Fund Auditor’s Report, the Fund Manager must ensure the Auditor includes specific statements in the report. These include: whether the financial statements were properly prepared in line with the financial reporting standards adopted by the Fund; whether the statements give a true and fair view of the Fund’s financial position (including net income and net gains or losses of the Fund Property, or where relevant the Fund Property attributable to the Sub-Fund) for the annual accounting period and the position at the end of that period; whether proper accounting records have not been kept, or the statements do not agree with the accounting records and returns, or do not comply with applicable standards; whether the Auditor received all information and explanations needed for the audit; whether the information in the Directors’ report or the Fund Manager’s report is consistent with the financial statements; and any other required matter or opinion [#TGT:8a39a0f2-3ac3-4f8c-bf98-2752b5310cce].","Function of the Auditor. A Fund Manager must, in writing, require its auditor to:
(a)	conduct an audit of the Fund's financial statements in accordance with the requirements of the relevant standards published by the International Auditing and Assurance Standards Board (IAASB); and
(b)	produce a Fund Auditor's Report on the audited financial statements in accordance with GEN Rule 6.6.8.","Fund Auditor's Report. A Fund Manager must, in procuring the production of a Fund Auditor's Report, ensure that an Auditor states:
(1)	whether the financial statements have been properly prepared in accordance with the financial reporting standards adopted by the Fund in accordance with FUNDS;
(2)	whether the financial statements give a true and fair view of the financial position of the Fund, including the net income and the net gains or losses of the Fund Property, or, as the case may be, the Fund Property attributable to the Sub-Fund for the annual accounting period in question and the financial position of the Fund or Sub-Fund as at the end of the annual accounting period;
(3)	whether proper accounting records for the Fund, or as the case may be, Sub-Fund, have not been kept, or that the financial statements are not in agreement with the accounting records and returns, or that the financial statements do not comply with the applicable financial reporting standards;
(4)	whether it has been given all the information and explanations which, to the best of its knowledge and belief, are necessary for the purposes of its audit;
(5)	whether the information given in the report of the Directors or in the report of the Fund Manager for that period is consistent with the financial statements; and
(6)	any other matter or opinion required by FUNDS.",SCHEMA,,basic,ADGM,mixed_difficulty,8949f938-33e5-4393-a256-021917125579,8a39a0f2-3ac3-4f8c-bf98-2752b5310cce,,,PART 5.16.3.8,6.6.8,,,,,HV0051,53c811c6ecd14a10,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,target_only_sufficient,
96d798bb5745edb9,"In the annual report, what does the Reporting Entity need to say about who leads the Board and what decisions the Board keeps versus delegates to Senior Management, and what balance of skills and independence and what resources must the Board and its committees have for both the Reporting Entity and the Listed Entity?","The Reporting Entity’s annual report should name the key people in charge of governance and management—identifying the chairman, any deputy chairman, the Directors, and the chief executive—and it should also give a high-level explanation of which types of decisions are made by the Board and which are delegated to Senior Management [#SRC:35277484-31bd-49fe-956c-02f3ceff5405]. Alongside these disclosures, the Board and its committees must be set up and supported so they have an appropriate balance of skills, experience, independence, and knowledge of the entity’s business, and they must have adequate resources to do their work properly [#SRC:35277484-31bd-49fe-956c-02f3ceff5405]. Adequate resources include being able to access expertise when needed and receiving timely and comprehensive information about the affairs of the entity. The same expectation applies for the Listed Entity: its Board and committees must also maintain the appropriate balance and have adequate resources, including access to expertise and timely, comprehensive information relating to the Listed Entity’s affairs [#TGT:705e3965-3995-437d-abe7-8af619b6bbbb].","Chairman and Chief Executive. The annual report of the Reporting Entity should:
a.	identify the chairman, the deputy chairman (where there is one), the Directors and the chief executive; and
b.	include a high level statement of which types of decisions are to be taken by the Board and which are to be delegated to the Senior Management.
Principle 3 – Board composition and resources
Rule 9.2.5
""The Board and its committees must have an appropriate balance of skills, experience, independence and knowledge of the Reporting Entity's business, and adequate resources, including access to expertise as required and timely and comprehensive information relating to the affairs of the Reporting Entity.""","Principle 3 – Board composition and resources. The Board, and its committees, must have an appropriate balance of skills, experience, independence and knowledge of the Listed Entity's business, and adequate resources, including access to expertise as required and timely and comprehensive information relating to the affairs of the Listed Entity.",SCHEMA,,basic,ADGM,mixed_difficulty,35277484-31bd-49fe-956c-02f3ceff5405,705e3965-3995-437d-abe7-8af619b6bbbb,,,APP 4.20.,9.2.5,,,,,HV0052,96d798bb5745edb9,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,partial_unclear,too_much_copied_unnatural,both_needed,
c4c8063e2b10f8ea,"When setting expectations for a Reporting Entity’s Corporate Governance framework to support prudent and sound long‑term management in the interests of the Reporting Entity and its Shareholders, to what extent may the Regulator make Rules that prescribe Corporate Governance principles and standards and impose requirements on the Reporting Entity’s board of Directors and individual members, Controllers, employees, or other persons, including matters such as fair treatment of Shareholders and conflicts of interests?","The Regulator is permitted to use Rules to prescribe the Corporate Governance principles and standards that apply to a Reporting Entity, and those Rules may extend beyond high-level governance concepts to include specific requirements applicable to the Reporting Entity’s board of Directors and individual members, Controllers, employees, or any other person as appropriate. Those Rules may also cover requirements relating to fair treatment of Shareholders and provisions to address conflicts of interests, allowing the Regulator to translate governance expectations into concrete, role-specific obligations. This rulemaking permission operates in the context that the Regulator is entitled to enact rules requiring a Reporting Entity to have a Corporate Governance framework that is adequate to promote prudent and sound management of the Reporting Entity in the long-term interest of the Reporting Entity and its Shareholders. Taken together, the passages indicate that the Regulator can both require an adequate governance framework and prescribe detailed principles, standards, and related requirements to support that outcome. [#SRC:f3baa5a3-304f-41e2-b57d-97db937d12c1] [#TGT:d0183f42-1701-4885-9dcb-cb96c2d62d6d]","General. Section 73(2) of the FSMR provides that the Regulator is entitled to enact rules requiring a Reporting Entity to have a Corporate Governance framework which is adequate to promote prudent and sound management of the Reporting Entity in the long term interest of the Reporting Entity and its Shareholders. Accordingly, in providing its explanation in the annual report as noted in 2, a Reporting Entity should aim to illustrate how its actual practices achieve compliance with the outcomes intended by section 73 of the FSMR and the Principles, and thereby contribute to prudent and sound management of the Reporting Entity.","For the purposes of the requirement in subsection ‎(1), the Regulator may by Rules prescribe—
(a)	Corporate Governance principles and standards that apply to a Reporting Entity, including any requirements applicable to its board of Directors and individual members, Controllers, employees or any other person as appropriate;
(b)	requirements relating to fair treatment of Shareholders; and
(c)	provisions to address conflicts of interests.",SCHEMA,,professional,ADGM,mixed_difficulty,f3baa5a3-304f-41e2-b57d-97db937d12c1,d0183f42-1701-4885-9dcb-cb96c2d62d6d,,,APP 4.3.,Part 6.Chapter 2.73.(2),,,,,HV0053,c4c8063e2b10f8ea,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
1d401bad230c5d15,"If an Investigator needs to go into someone’s business premises to look at and copy documents for an investigation, can the Investigator make the Person Under Investigation (or someone else) allow entry by sending a written notice, and does the visit have to be during normal business hours and only for documents relevant to the investigation?","Yes. The Investigator has permission to enter business premises to inspect and copy documents, but this is tied to the investigation: the documents inspected or copied must be relevant for the purposes of the investigation, and the entry is for that inspection-and-copying purpose [#SRC:6f288073-515c-4e53-9fa5-16c3700d2767]. Separately, the Investigator may, by written notice, require cooperation not only from the Person Under Investigation but also from any other person (even if not connected to the Person Under Investigation). One form of required cooperation is that the person must permit the Investigator to enter the person’s business premises during normal business hours so the Investigator can inspect and copy documents on those premises [#TGT:ba9deea1-694d-4225-bf79-201773a12046]. Putting both together, the Investigator can use a written notice to require the person to allow entry, but the entry is limited to normal business hours under the notice and is limited in scope to inspecting and copying documents on-site that are relevant to the investigation.",Power to enter premises and inspect and copy documents . Section 206(1)(e) of FSMR permits the Investigator to enter business premises for the purpose of inspecting and copying any documents where relevant for the purposes of the investigation.,"The Investigator may, by written notice, require the person who is the Person Under Investigation or any other person (whether or not connected to the Person Under Investigation) to—
(a)	attend an interview at a Specified time and place and answer questions;
(b)	produce at a Specified time and place any Specified Documents or Documents of a Specified description;
(c)	provide such information as the Investigator may require;
(d)	provide such assistance as the Investigator may require; or
(e)	permit the Investigator to enter the business premises of such person during normal business hours for the purpose of inspecting and copying Documents on such premises.",SCHEMA,,basic,ADGM,mixed_difficulty,6f288073-515c-4e53-9fa5-16c3700d2767,ba9deea1-694d-4225-bf79-201773a12046,,,6.6.16,Part 17.206.(1),,,,,HV0054,1d401bad230c5d15,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
9dcca7d2db679059,"When an Authorised Person is monitoring and controlling its Exposures within the Large Exposures limits, what immediate notification and written follow-up obligations apply if (i) there is any breach of those limits and (ii) a Trading Book portion of a Large Exposure, alone or combined with any Non Trading Book portion, is likely to push the exposure above 25% of Tier 1, including what must be included in the notice to the Regulator?","An Authorised Person must operate controls that detect and respond promptly to limit issues while it monitors and controls Exposures on a daily basis within the Large Exposures limits [#SRC:29db355c-0b9a-45bd-af0b-0e40adbf1675]. If there is any breach of the limits, it must notify the Regulator immediately and then confirm that notification in writing [#SRC:29db355c-0b9a-45bd-af0b-0e40adbf1675]. Separately, where the Trading Book portion of a Large Exposure—either on its own or when added to any Non Trading Book portion—is likely to cause the 25% limit of the Authorised Person’s Tier 1 to be exceeded, the Authorised Person must immediately provide the Regulator with written notice [#TGT:74d112ce-e726-400a-9014-0a771a3717b8]. That written notice must explain the nature of the Trading Book Exposure and must seek specific guidance from the Regulator on the prudential treatment of the Exposure [#TGT:74d112ce-e726-400a-9014-0a771a3717b8]. Taken together, the firm should ensure immediate escalation to the Regulator for both actual breaches and likely exceedances, with written documentation that both confirms the breach notification and, where relevant, provides the required explanation and request for guidance.","Applicability and limits. For the purposes of this Section an Authorised Person must:
(a)	identify its Exposures;
(b)	identify its Counterparties, including whether any are Closely Related to each other or Connected to the Authorised Person;
(c)	measure the size of its Exposures;
(d)	establish the value of its Exposures;
(e)	determine the size of its Exposures as a proportion of its Tier 1;
(f)	identify whether it has Exposures which are subject to the requirements of Section 4.13 (CRM);
(g)	identify which, if any, of its Exposures are exempt in accordance with Section A4.11 from the limits set out in Rules 4.15.4 to 4.15.7;
(h)	aggregate its Exposures to the same Counterparty or group of Closely Related Counterparties or group of Connected Counterparties;
(i)	monitor and control its Exposures on a daily basis within the Large Exposures limits; and
(j)	notify the Regulator immediately of any breach of the limits set out in this Section and confirm it in writing.","Large Exposures limits. Where the portion of a Large Exposure in an Authorised Person's Trading Book on its own or when added to any Non Trading Book portion of a Large Exposure, is likely to cause the 25% limit of its Tier 1 to be exceeded, the Authorised Person must immediately give the Regulator written notice, explaining the nature of its Trading Book Exposure and seeking specific guidance from the Regulator regarding the prudential treatment of any such Exposure.",SCHEMA,,professional,ADGM,mixed_difficulty,29db355c-0b9a-45bd-af0b-0e40adbf1675,74d112ce-e726-400a-9014-0a771a3717b8,,,4.15.3,4.15.6,,,,,HV0055,9dcca7d2db679059,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
09ed83603d5c9d13,"When preparing its Summary of Reserves and Resources, must a Petroleum Reporting Entity include the specified table in the prescribed form and within the stated timing window, and does that obligation apply if the Petroleum Reporting Entity is required to file SEC compliant Forms 10-K and 20-F Reports annually with the SEC?","A Petroleum Reporting Entity is generally required to include, within its Summary of Reserves and Resources, a table prepared in the form of MKT Form 12-1, and that table must be dated no earlier than one month before the Summary of Reserves and Resources is disclosed [#SRC:cd137cde-9ef8-4ed1-a401-6bf47f8ccb04]. However, the applicability of that requirement is limited for a Petroleum Reporting Entity that is required to file SEC compliant Forms 10-K and 20-F Reports annually with the SEC: such an entity is not required to comply with the underlying requirement that would otherwise impose the table-in-summary obligation [#TGT:b249219a-57ec-4b15-be46-58475357c6c1]. In practice, this means you should first determine whether the entity falls within the SEC annual filing category described; if it does, the entity is carved out from having to comply with the requirement that mandates inclusion of the MKT Form 12-1 table and its associated “no earlier than one month” dating constraint. If it does not, the entity must include the table and meet the timing condition when disclosing the Summary.","Subject to Rule 12.14.3, a Petroleum Reporting Entity must include in its Summary of Reserves and Resources a table in the form of MKT Form 12-1, as of a date no earlier than one month prior to the disclosure of the Summary of Reserves and Resources.",A Petroleum Reporting Entity that is required to file SEC compliant Forms 10-K and 20-F Reports annually with the SEC is not required to comply with Rule 12.14.1.,SCHEMA,,professional,ADGM,mixed_difficulty,cd137cde-9ef8-4ed1-a401-6bf47f8ccb04,b249219a-57ec-4b15-be46-58475357c6c1,,,12.14.1,12.14.3,,,,,HV0056,09ed83603d5c9d13,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
